"3593     Dec      ULSOOR LAKE TEMPLE                                            D (Propagation of wild life,fisheries)                        5       8.1          333           7        1.16          3100          35000              NA               3(BDL)             72           32.6                      5(BDL)                      72                  40       84        1.5(BDL)          0.89             80              48            32           16        46            224               40           0.2(BDL)   0.5(BDL)      14       0.2(BDL)       51        2           0.17"
"3594     Dec      SANKEY TANK                                                   D (Propagation of wild life,fisheries)                       4.4      7.76         491           8        1.1            480          16000              NA               3(BDL)            168            4.2                      5(BDL)                      168                 76       96        1.5(BDL)           0.4            192              100           92           21        38            336             10(BDL)        0.2(BDL)   0.5(BDL)       4         0.26         30       1.1       0.05(BDL)"
"3595     Dec      BYRASANDRA TANK                                               E (Irrigation, industrial cooling and controlled waste)      3.1      6.9          459           16        2            7000          92000              NA               3(BDL)            100           20.1                      5(BDL)                      100                 40      112          2.26             1.7            112              64            48           19        49            312               24             0.5      0.5(BDL)      13       0.2(BDL)       45        2           1.2"
"3596     Dec      NAYANDANAHALLI TANK                                           E (Irrigation, industrial cooling and controlled waste)      1.2      7.2          902           40       3.1            940          16000              NA               3(BDL)            208            1.2                      5(BDL)                      208                 140     192            9              6.9            260              136           124          32        107           608             10(BDL)          1.08     0.5(BDL)      27         0.21         44        4           2.9"
"3597     Dec      HESARAGHATTA LAKE                                             D (Propagation of wild life,fisheries)                       4.3      7.8          281           9        1.8            700           9200              NA               3(BDL)             80            4.3                      5(BDL)                      80                  40       91        1.5(BDL)          0.92             72              44            28        5(BDL)       29            194             10(BDL)        0.2(BDL)   0.5(BDL)       4       0.2(BDL)       44       1.4       0.05(BDL)"
"3598     Dec      HEROHALLI TANK                                                D (Propagation of wild life,fisheries)                       4.3      7.5          390           5        0.85          7000          92000              NA               3(BDL)            124            5.8                      5(BDL)                      124                 72       67        1.5(BDL)           0.4            136              68            68        5(BDL)       41            268             10(BDL)        0.2(BDL)   0.5(BDL)       3       0.2(BDL)       39        1        0.05(BDL)"
"3599     Dec      ANCHEPALYA LAKE                                               D (Propagation of wild life,fisheries)                       4.2      7.2          386           7        0.96          6300          54000              NA               3(BDL)            112            5.3                      5(BDL)                      112                 76       83        1.5(BDL)          0.96            136              76            60        5(BDL)       42            270             10(BDL)        0.2(BDL)   0.5(BDL)       3       0.2(BDL)       39       1.13      0.05(BDL)"
"3600     Dec      SHIVAPURA TANK                                                D (Propagation of wild life,fisheries)                       4.1      8.2          589           10        2            4300          54000              NA               3(BDL)            144           31.2                      5(BDL)                      144                 88      120        1.5(BDL)          0.92            120              64            56           19        49            400               40             0.46     0.5(BDL)       4         0.21         45       1.9          1.4"
"3601     Dec      KARIHOBANAHALLI LAKE                                          D (Propagation of wild life,fisheries)                       4.3      7.06        2137           9        7.4          31000          350000             NA               3(BDL)            476            6.3                      5(BDL)                      476                 400     107        1.5(BDL)          0.42            500              256           244          35        132          1458             10(BDL)        0.2(BDL)   0.5(BDL)      16         0.39         36       2.6          0.32"
"3602     Dec      BELLANDUR LAKE                                                D (Propagation of wild life,fisheries)                       4.2      7.5         1061           7        4.1           2200          24000              NA               3(BDL)            348            7.6                      5(BDL)                      348                 116      68        1.5(BDL)           0.9            428              220           208          10        112           734             10(BDL)          1.6      0.5(BDL)      31         0.44         34       2.4          2.6"
"VENGAIYYANAKERE"
"3603     Dec                                                                    E (Irrigation, industrial cooling and controlled waste)      3.3      6.9         1463           13       5.6           9400          160000             NA               3(BDL)            340            7.7                      5(BDL)                      340                 244     115           2.2             1.8            396              204           192          59        127          1012             10(BDL)          1.23     0.5(BDL)      29         0.52         39       2.79         3.4"
"( KR PURAM LAKE )"
"3604     Dec      DODDANEKKUNDI LAKE                                            D (Propagation of wild life,fisheries)                       4.6      7.2         1714           8         7            2300          24000              NA               3(BDL)            252            2.1                      5(BDL)                      252                 324      92        1.5(BDL)          0.96            364              188           176          19        161          1164             10(BDL)          0.31     0.5(BDL)      13         0.42         47        4           0.95"
"YELEMALLAPPA"
"3605     Dec                                                                    E (Irrigation, industrial cooling and controlled waste)       1       7.5         1315           18        5             490          16000              NA               3(BDL)            332           21.2                      5(BDL)                      332                 164     140          6.24             4.8            268              140           128          24        118           894               28             1.86     0.5(BDL)      10         0.46         47        3           5.71"
"SHETTY LAKE"
"3606     Dec      DASARAHALLI TANK                                              D (Propagation of wild life,fisheries)                       4.4      7.5          424           6        0.92         58000          160000             NA               3(BDL)            116            6.3                      5(BDL)                      116                 108      74        1.5(BDL)           0.6            124              72            52           7         39            286             10(BDL)        0.2(BDL)   0.5(BDL)      4.2      0.2(BDL)       39        2        0.05(BDL)"
"3607     Dec      KALKERE TANK                                                  E (Irrigation, industrial cooling and controlled waste)      2.3      7.9          926           17        3           70000          350000             NA               3(BDL)            256           16.6                      5(BDL)                      256                 188     NA            3.1             2.4             76              44            32           36        95            640             10(BDL)           1       0.5(BDL)      17         0.26         67       4.7          2.5"
"3608     Dec      VARTHUR LAKE                                                  E (Irrigation, industrial cooling and controlled waste)      1.2      6.8         1248           21       4.8          40000          350000             NA               3(BDL)            284            6.2                      5(BDL)                      284                 208     164           8.3             6.4            336              172           164          51        112           860             10(BDL)          1.07     0.5(BDL)      25         0.42         41       2.7          2.67"
"3609     Dec      IBBALUR LAKE                                                  D (Propagation of wild life,fisheries)                       4.2      7.3          588           8        NA            9400          54000              NA               3(BDL)             88            5.1                      5(BDL)                      88                  52       72        1.5(BDL)           0.9            148              80            68           10        48            432             10(BDL)          0.21     0.5(BDL)      22       0.2(BDL)       49       1.7          0.6"
"3610     Dec      TUBARAHALLI TANK                                              D (Propagation of wild life,fisheries)                       6.2      7.8          571           4         2            6300          92000              NA               3(BDL)             88           31.2                      5(BDL)                      88                  104      40        1.5(BDL)          0.61             92              52            40           23        47            388             10(BDL)        0.2(BDL)   0.5(BDL)       4         0.26         50       1.8       0.05(BDL)"
"3611     Dec      KAIKONDANAHALLI LAKE                                          E (Irrigation, industrial cooling and controlled waste)      2.9      7.2         1886           18       7.2          79000          350000             NA               3(BDL)            436            13                       5(BDL)                      436                 320     133           6.4             4.9            516              264           252          76        151          1314             10(BDL)          0.59     0.5(BDL)      38         0.48         37        3           1.69"
"3612     Dec      AGARAM LAKE                                                   D (Propagation of wild life,fisheries)                       5.3      7.3          802           5        2.8            700          16000              NA               3(BDL)             72            4.9                      5(BDL)                      72                  156      49        1.5(BDL)          0.78            128              68            60           41        85            420             10(BDL)        0.2(BDL)   0.5(BDL)      26         0.22         53       3.3          0.6"
"3613     Dec      GOTTIGERE LAKE                                                D (Propagation of wild life,fisheries)                       6.1      7.8          788           4         3             340           5400              NA               3(BDL)            148            2.3                      5(BDL)                      148                 156      48        1.5(BDL)           0.4            108              60            48           8         107           530             10(BDL)        0.2(BDL)   0.5(BDL)      59       0.2(BDL)       56        4           0.23"
"3614     Dec      PUTTENAHALLI LAKE                                             D (Propagation of wild life,fisheries)                       5.6      7.7          534           6        2.15           480          16000              NA               3(BDL)            120            6.5                      5(BDL)                      120                 76       60        1.5(BDL)           0.4            112              48            64           25        55            368             10(BDL)        0.2(BDL)   0.5(BDL)      27         0.24         45        2        0.05(BDL)"
"3615     Dec      ARAKERE LAKE                                                  E (Irrigation, industrial cooling and controlled waste)       3        7           448           29        2            4600          35000              NA               3(BDL)             84           26.4                      5(BDL)                      84                  56      172           3.7             2.9            104              56            48           17        43            308               34           0.2(BDL)   0.5(BDL)      20         0.27         42        2           0.15"
"3616     Dec      KALENA AGRAHARA LAKE                                          D (Propagation of wild life,fisheries)                       4.2      7.4          539           13        2             490           5400              NA               3(BDL)            132           25.5                      5(BDL)                      132                 52      116        1.5(BDL)          0.94            132              72            60           11        52            370               30           0.2(BDL)   0.5(BDL)      25         0.27         58        2        0.05(BDL)"
"3617     Dec      HULIMAVU LAKE                                                 E (Irrigation, industrial cooling and controlled waste)      2.4      6.8          610           29        2             700          16000              NA               3(BDL)            128           30.5                      5(BDL)                      128                 80      176           3.9              3             132              72            60           8         58            420               40             0.29     0.5(BDL)      28         0.26         44        2           0.58"
"3618     Dec      SINGASANDRA LAKE                                              E (Irrigation, industrial cooling and controlled waste)      2.6      6.9          625           8        2.2            480           5400              NA               3(BDL)            144           10.4                      5(BDL)                      144                 96       76           2.6             2.4            124              68            56          NA         69            450               14             0.3      0.5(BDL)      22         0.26         46       22           0.7"
"3619     Dec      BEGUR TANK                                                    E (Irrigation, industrial cooling and controlled waste)      2.5      6.9          540           35        2             790           9200              NA               3(BDL)            120            3.2                      5(BDL)                      120                 92      184           3.9              3             124              68            56           32        43            372               50           0.2(BDL)   0.5(BDL)      20         0.25         38        2           0.31"
"PARAPPANA"
"3620     Dec                                                                    E (Irrigation, industrial cooling and controlled waste)      2.6      7.5          863           8        3.6          23000          240000             NA               3(BDL)            200           12.2                      5(BDL)                      200                 136      83           2.2             1.7            196              104           92           33        104           596               16             2.2      0.5(BDL)      29         0.38         49       3.2           4"
"AGRAHARA LAKE"
"3621     Dec      HARALUR LAKE                                                  E (Irrigation, industrial cooling and controlled waste)      3.1      6.8          905           16       NA            4600          92000              NA               3(BDL)            208           41.2                      5(BDL)                      208                 148     120           5.3             4.2            244              128           116          37        86            630               52             0.55     0.5(BDL)      18         0.38         41       2.4          1.58"
""
"3622     Dec      SOMASUNDRAPALYA LAKE                                          D (Propagation of wild life,fisheries)                       4.8      7.8          748           6        3.2            430           5400              NA               3(BDL)            172           10.2                      5(BDL)                      172                 160      55        1.5(BDL)          0.76            116              64            51           9         91            518               12           0.2(BDL)   0.5(BDL)      30         0.31         50       3.7          0.4"
""
"3623     Dec      ANEKAL DODDAKERE TANK                                         D (Propagation of wild life,fisheries)                       4.7      7.1          827           8        3.3           2700          24000              NA               3(BDL)            220             6                       5(BDL)                      220                 148      79        1.5(BDL)          0.83            204              108           96        5(BDL)       99            536             10(BDL)        0.2(BDL)   0.5(BDL)      25       0.2(BDL)       48        3        0.05(BDL)"
""
"3624     Dec      PUTTENAHALLI LAKE                                             D (Propagation of wild life,fisheries)                       5.1       7           459           5        1.76         79000          350000             NA               3(BDL)            104            2.7                      5(BDL)                      104                 72       49        1.5(BDL)          0.81            120              64            56          NA         39            316               24           0.2(BDL)   0.5(BDL)       9         0.43         39       1.5       0.05(BDL)"
""
"3625     Dec      HEBBAL LAKE                                                   D (Propagation of wild life,fisheries)                       5.3      6.9          462           4        1.79          4300          54000              NA               3(BDL)            108           19.6                      5(BDL)                      108                 76       44        1.5(BDL)          0.64            124              68            56           19        40            318               22           0.2(BDL)   0.5(BDL)      10         0.41         39       1.6       0.05(BDL)"
""
"3626     Dec      NAGAVARA LAKE                                                 D (Propagation of wild life,fisheries)                        5       8.1          547          7.2       1.9           7000          92000              NA               3(BDL)            128            3.6                      5(BDL)                      128                 48       68        1.5(BDL)          0.86            176              92            84           19        63            382             10(BDL)          0.43     0.5(BDL)      15       0.2(BDL)       41       2.06          1"
""
"3627     Dec      JAKKUR LAKE                                                   D (Propagation of wild life,fisheries)                       5.2      6.9          564           5        2.16         43000          540000             NA               3(BDL)            128            8.6                      5(BDL)                      128                 92       47        1.5(BDL)          0.52            152              80            72           23        47            382             10(BDL)          0.23     0.5(BDL)      11         0.26         38       1.7          0.6"
""
"3628     Dec      AMRUTHAHALLI LAKE                                             D (Propagation of wild life,fisheries)                       5.1      7.9          565          7.3       1.9           4700          54000              NA               3(BDL)            128            4.4                      5(BDL)                      128                 60       68        1.5(BDL)          0.87            172              92            80           17        65            394             10(BDL)          0.31     0.5(BDL)      15       0.2(BDL)       42       2.2          0.7"
""
"3629     Dec      ALLALASANDRA LAKE                                             D (Propagation of wild life,fisheries)                       5.7      7.1          456           4        1.59         40000          350000             NA               3(BDL)            100           20.1                      5(BDL)                      100                 68       40        1.5(BDL)          0.56            116              64            52           18        38            314               26           0.2(BDL)   0.5(BDL)       9         0.39         39       1.5       0.05(BDL)"
""
"3630     Dec      YELAHANKA TANK                                                D (Propagation of wild life,fisheries)                       5.4       7           560           4        2.11         17000          240000             NA               3(BDL)            124            88                       5(BDL)                      124                 88       40        1.5(BDL)          0.49            148              76            72           23        46            388             10(BDL)        0.2(BDL)   0.5(BDL)      10         0.28         38       1.6          0.55"
""
"3632     Dec      VEERAPURA TANK                                                D (Propagation of wild life,fisheries)                        6       7.3          437           5        1.5           7000          160000             NA               3(BDL)            116             2                       5(BDL)                      116                 44       52        1.5(BDL)           0.4            164              88            76           14        36            294             10(BDL)        0.2(BDL)   0.5(BDL)       6         0.21         32        1           0.16"
""
"3633     Dec      SUBRAMANYAPURA TANK                                           D (Propagation of wild life,fisheries)                       5.5      8.2          788           4        2.7           4900          35000              NA               3(BDL)            208            3.4                      5(BDL)                      208                 128      52        1.5(BDL)           0.4            256              136           120          29        100           528             10(BDL)          0.95     0.5(BDL)      20         0.22         44        3           2.7"
""
"3634     Dec      DEVARAKERE TANK                                               E (Irrigation, industrial cooling and controlled waste)      2.2      7.2          279           16       0.86          4900          35000              NA               3(BDL)             84            5.2                      5(BDL)                      84                  28      124           6.8             5.2            116              64            52           7         28            188             10(BDL)        0.2(BDL)   0.5(BDL)       9         0.21         32        1           0.16"
""
"3635     Dec      MALATHAHALLI LAKE                                             D (Propagation of wild life,fisheries)                       4.3      7.9          913           9        2.09          1700          24000              NA               3(BDL)            276            2.9                      5(BDL)                      276                 196     104        1.5(BDL)           0.4            308              156           152          20        86            616             10(BDL)        0.2(BDL)   0.5(BDL)      14         0.21         36        2           0.59"
""
"3636     Dec      HOSKERE LAKE                                                  D (Propagation of wild life,fisheries)                       4.6      6.9          582           7         1            9400          92000              NA               3(BDL)            188            2.4                      5(BDL)                      188                 120      75        1.5(BDL)           0.4            200              112           88           17        48            410             10(BDL)        0.2(BDL)   0.5(BDL)      11       0.2(BDL)       33       2.3       0.05(BDL)"
""
"3638     Dec      YELACHENAHALLI LAKE                                           D (Propagation of wild life,fisheries)                                                          NA        NA             NA             NA               NA                 NA              NA             NA                         NA                        NA                  NA      NA            NA              NA              NA              NA            NA          NA         NA            NA                NA             NA         NA          NA          NA         NA        NA           NA"
""
"3640     Dec      UTTARAHALLI DORAIKERE                                         D (Propagation of wild life,fisheries)                       5.4      8.6          268           6        0.75          6300          54000              NA                  8               44            118                      5(BDL)                      48                  28       56        1.5(BDL)           0.4            128              72            56           24        29            174               110          0.2(BDL)   0.5(BDL)       9         0.26         31        1           0.22"
""
"3641     Dec      DHOREKERE TANK                                                D (Propagation of wild life,fisheries)                       4.8      8.7          356           7        1.1           4600          54000              NA                  8               88           39.7                      5(BDL)                      92                  32       84        1.5(BDL)           0.4            152              84            68           30        36            238               52             0.52     0.5(BDL)       9         0.23         32        1           1.4"
""
"3642     Dec      JIGANI TANK                                                   D (Propagation of wild life,fisheries)                       4.8      7.1          851           8        3.2           4800          54000              NA               3(BDL)            208            4.5                      5(BDL)                      208                 144      74        1.5(BDL)          0.83            208              108           100          10        99            588             10(BDL)          0.3      0.5(BDL)      24         0.24         47        3           0.6"
""
"3643     Dec      BENNIGANAHALLI LAKE                                           D (Propagation of wild life,fisheries)                       4.5      6.7          521           4        2.23          4300          160000             NA               3(BDL)            116            4.3                      5(BDL)                      116                 84       45        1.5(BDL)          0.71            136              72            64           21        49            360             10(BDL)          0.24     0.5(BDL)      10       0.2(BDL)       41       1.8          0.65"
""
"3655     Dec      MATHIKERE TANK                                                D (Propagation of wild life,fisheries)                       4.6      8.2          405           6         1           31000          350000             NA               3(BDL)            116            4.4                      5(BDL)                      116                 76       74        1.5(BDL)           0.4            112              60            52           20        37            278             10(BDL)        0.2(BDL)   0.5(BDL)       4         0.33         40       1.8       0.05(BDL)"
""
"4094     Dec      GANGONDANAHALLI LAKE                                          E (Irrigation, industrial cooling and controlled waste)   0.3(BDL)    7.2         1996           51        5          31000000      350000000            NA               3(BDL)            592           16.2                      5(BDL)                      592                 520     352          19.1            14.6            632              328           304          69        160          1358               22             1.46     0.5(BDL)      19         0.38         35        3           4.5"
""
"4095     Dec      CHIKKABANAVARA LAKE                                           E (Irrigation, industrial cooling and controlled waste)      3.4      7.3         1353           12       3.9           5800          92000              NA               3(BDL)            380            6.7                      5(BDL)                      380                 212     122          2.34             1.8            364              188           176          21        131           920             10(BDL)          0.34     0.5(BDL)      17         0.27         42        3           1.56"
""
"4096     Dec      ANDHRAHALLI LAKE                                              E (Irrigation, industrial cooling and controlled waste)      3.6      7.3         2166           45        9          27000000      240000000            NA               3(BDL)            568            52                       5(BDL)                      568                 316     236          11.2             8.6            572              292           280          14        196          1472               52             2.4      0.5(BDL)      20          0.4         41        4           7.38"
""
"4097     Dec      KACHOHALLI LAKE                                               D (Propagation of wild life,fisheries)                       4.3      6.8         1624           7        3.9          46000          350000             NA               3(BDL)            484            4.8                      5(BDL)                      484                 400      87        1.5(BDL)           0.4            528              268           260          51        127          1110               12             0.51     0.5(BDL)      28         0.26         33        2           1.6"
""
"RIVER DAKSHINA PINAKINI"
"4107     Dec                                                                    E (Irrigation, industrial cooling and controlled waste)      2.9      7.1         1460           27        5           460000        9200000             NA               3(BDL)            364            8.5                      5(BDL)                      364                 192     184          19.9            15.2            280              148           132         NA         114           972               12             0.35     0.5(BDL)      30         0.21         44        2           0.92"
"NEAR MUGALUR BRIDGE MUGALUR, BENGALURU"
""
"4503     Dec      MADHURE TANK                                                  D (Propagation of wild life,fisheries)                       6.1       7           182           4        0.63          4800          92000              NA               3(BDL)             44            1.9                      5(BDL)                      44                  12       44        1.5(BDL)           0.4            120              68            52        5(BDL)       14            124             10(BDL)        0.2(BDL)   0.5(BDL)       3       0.2(BDL)       20       0.55         0.2"
"4504     Dec      SARAKKI LAKE                                                  D (Propagation of wild life,fisheries)                       5.9      7.9          788           4        3.02           700          16000              NA               3(BDL)            180            3.2                      5(BDL)                      180                 128     400        1.5(BDL)          0.61            212              112           100          32        63            542             10(BDL)          0.31     0.5(BDL)      16         0.41         37       1.9          0.89"
"4505     Dec      NELAMANGALA LAKE                                              D (Propagation of wild life,fisheries)                       6.9      7.2         1435           4        5.5          58000          920000             NA               3(BDL)            332            9.2                      5(BDL)                      332                 240      46        1.5(BDL)          0.92            392              200           161          58        115           996               12             0.34     0.5(BDL)      29       0.2(BDL)       38       2.5          0.95"
"4506     Dec      ABBIGERE LAKE                                                 E (Irrigation, industrial cooling and controlled waste)      3.2      6.8         1140           11       3.3           4000          35000              NA               3(BDL)            320            9.5                      5(BDL)                      320                 176     110           3.1             2.4            308              160           148          18        111           778               12             0.3      0.5(BDL)      14          0.3         42       2.8          0.98"
"4507     Dec      CHELEKERE LAKE                                                D (Propagation of wild life,fisheries)                       4.8      7.9          572          7.8       1.9           2300          24000              NA               3(BDL)            140            4.2                      5(BDL)                      140                 56       71        1.5(BDL)          0.82            160              84            76           22        64            398             10(BDL)          0.43     0.5(BDL)      15       0.2(BDL)       44       2.2           1"
"4508     Dec      SINGAPURA LAKE                                                D (Propagation of wild life,fisheries)                       5.2      7.9          561           7        1.9          46000          350000             NA               3(BDL)            132            4.5                      5(BDL)                      132                 60       65        1.5(BDL)           0.8            152              80            72           21        63            392             10(BDL)        0.2(BDL)   0.5(BDL)      15       0.2(BDL)       41       2.2       0.05(BDL)"
"4509     Dec      NARASIPURA LAKE                                               D (Propagation of wild life,fisheries)                       5.1      7.7          482          7.4        2            4800          160000             NA               3(BDL)            128             5                       5(BDL)                      128                 68       69        1.5(BDL)          0.84             96              52            44           21        63            338             10(BDL)        0.2(BDL)   0.5(BDL)      15       0.2(BDL)       53       2.8          0.5"
"4510     Dec      RACHENAHALLI LAKE                                             D (Propagation of wild life,fisheries)                       4.6      8.2          498          8.1       1.6          43000          540000             NA               3(BDL)             88            4.7                      5(BDL)                      88                  36       74        1.5(BDL)          0.88            180              96            84           17        52            348             10(BDL)          0.54     0.5(BDL)      13       0.2(BDL)       36       2.2          1.6"
"4511     Dec      KOGILU KERE                                                   D (Propagation of wild life,fisheries)                        5       7.9          568          7.3       1.9            840          92000              NA               3(BDL)            128            4.2                      5(BDL)                      128                 64       68        1.5(BDL)          0.88            172              92            80           20        65            396             10(BDL)          0.31     0.5(BDL)      14       0.2(BDL)       44       2.2          0.7"
"4512     Dec      VISWANEEDAM LAKE                                              D (Propagation of wild life,fisheries)                       4.6      7.2          930           6        1.53          4800          54000              NA               3(BDL)            276            6.2                      5(BDL)                      276                 248      73        1.5(BDL)           0.4            284              148           136          18        76            638             10(BDL)        0.2(BDL)   0.5(BDL)      11         0.28         36       1.2          0.59"
"4513     Dec      RAMAMMANA KERE                                                D (Propagation of wild life,fisheries)                       4.1      6.7          142           11       0.4           4800          54000              NA               3(BDL)             44           19.2                      5(BDL)                      44                  20      114        1.5(BDL)          0.99             36              24            12        5(BDL)       16            98                26           0.2(BDL)   0.5(BDL)       2         0.21         47       1.2       0.05(BDL)"
"4514     Dec      SADARAMANGALA LAKE                                            E (Irrigation, industrial cooling and controlled waste)      2.2       7           756           13       2.9           7000          160000             NA               3(BDL)            168            7.1                      5(BDL)                      168                 120     113           6.6             5.2            200              104           96           31        68            522             10(BDL)          0.89     0.5(BDL)      15         0.34         40       2.1          2.45"
"4515     Dec      BHATTARAHALLI LAKE                                            D (Propagation of wild life,fisheries)                       4.6      7.7          816           7         3            4000          35000              NA               3(BDL)            116            7.3                      5(BDL)                      116                 136      64        1.5(BDL)          0.41            128              68            60           52        71            554             10(BDL)        0.2(BDL)   0.5(BDL)       8         0.32         52       25        0.05(BDL)"
"4516     Dec      KUNDALAHALLI LAKE                                             D (Propagation of wild life,fisheries)                       5.6      8.2          537           6         2             470          16000              NA               3(BDL)            116            6.9                      5(BDL)                      116                 44       52        1.5(BDL)          0.68            112              60            52           21        44            364             10(BDL)        0.2(BDL)   0.5(BDL)       3       0.2(BDL)       44       1.8       0.05(BDL)"
"4518     Dec      GARUDACHARPALYA TANK                                          E (Irrigation, industrial cooling and controlled waste)      3.2      6.5          744           15       2.86          4600          54000              NA               3(BDL)            164           80.4                      5(BDL)                      164                 116     135           6.2             4.8            196              100           96           30        67            510               96             0.54     0.5(BDL)      15         0.31         40       2.1          1.5"
"4519     Dec      RAMPURA LAKE                                                  E (Irrigation, industrial cooling and controlled waste)       2        7           602           17       1.4          27000          240000             NA               3(BDL)            124           20.4                      5(BDL)                      124                 168     116           2.9             2.3             84              48            36           37        49            420             10(BDL)          0.8      0.5(BDL)      14         0.28         51       2.3          1.8"
"4520     Dec      CHINNAPPANAHALLI LAKE                                         D (Propagation of wild life,fisheries)                       4.6      7.5          972           6        2.1           2300          24000              NA               3(BDL)            272            5.2                      5(BDL)                      272                 252      70        1.5(BDL)          0.52            288              152           136          9         91            662             10(BDL)        0.2(BDL)   0.5(BDL)      12         0.24         39       2.3          0.9"
"4521     Dec      DEVARABEESANAHALLI LAKE                                       D (Propagation of wild life,fisheries)                       4.8      7.6          549           6        1.9           4800          92000              NA               3(BDL)            120            6.3                      5(BDL)                      120                 72       59        1.5(BDL)          0.86            156              84            72           42        63            386             10(BDL)        0.2(BDL)   0.5(BDL)      24         0.27         41       2.2          0.4"
"4522     Dec      VIBHUTHIPURA LAKE                                             D (Propagation of wild life,fisheries)                       5.1      7.5          396           7        1.5            840          16000              NA               3(BDL)             80            5.6                      5(BDL)                      80                  52       67        1.5(BDL)           0.8            128              68            60           24        54            270             10(BDL)        0.2(BDL)   0.5(BDL)      16       0.2(BDL)       44       2.7       0.05(BDL)"
"4523     Dec      NALLURAHALLI LAKE                                             D (Propagation of wild life,fisheries)                       6.2      6.8          588           4        2.25          6300          54000              NA               3(BDL)            128            8.2                      5(BDL)                      128                 92       40        1.5(BDL)          0.42            152              80            72           24        53            406             10(BDL)        0.2(BDL)   0.5(BDL)      12         0.27         40       1.86         0.47"
"PATTANDUR"
"4524     Dec                                                                    D (Propagation of wild life,fisheries)                       5.2      7.3         1671           4        6.4           1700          24000              NA               3(BDL)            384            8.6                      5(BDL)                      384                 276      44        1.5(BDL)          0.81            452              232           220          68        150          1158               12             0.28     0.5(BDL)      33         0.39         40       3.1          0.76"
"AGRAHARA LAKE"
"4525     Dec      SEETHARAMPALYA LAKE                                           D (Propagation of wild life,fisheries)                       5.1      6.9         1023           4        3.9           4100          35000              NA               3(BDL)            232           16.2                      5(BDL)                      232                 164      40        1.5(BDL)          0.83            272              140           132          41        98            698               20             0.26     0.5(BDL)      20         0.37         42       2.6          0.73"
""
"4526     Dec      DEVASANDRA LAKE                                               D (Propagation of wild life,fisheries)                       4.2      6.5          392           4        1.53           840           9200              NA               3(BDL)             88            7.1                      5(BDL)                      88                  60       40        1.5(BDL)          0.92            104              56            48           16        31            270             10(BDL)        0.2(BDL)   0.5(BDL)       8       0.2(BDL)       37       1.3       0.05(BDL)"
